HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.articleHeadlineStance1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.articleHeadlineStance2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.articleHeadlineStance3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.articleHeadlineStance4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Input.articleHeadlineStance5,Answer.explain1,Answer.explain2,Answer.explain3,Answer.explain4,Answer.explain5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3TX9T2ZCB99OVVTLFF7KQJALEUZWZ3,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3A7Y0R2P2PWG70R1X05MSSVPPGKXJ6,A148,Submitted,Sat May 06 18:52:13 PDT 2017,Sat May 06 18:54:24 PDT 2017,Sun May 07 18:54:24 PDT 2017,,,,131,100% (264/264),0% (0/0),0% (0/0),Some ISIS fighters have contracted Ebola,Iraqi media: ISIS militants have contracted Ebola,2351.0,observing,Some ISIS fighters have contracted Ebola,Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2352.0,observing,ISIS used chlorine gas in an attack near Fallujah,IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2353.0,for,ISIS used chlorine gas in an attack near Fallujah,ISIS chlorine attack on security forces confirmed Iraq officials,2354.0,observing,ISIS used chlorine gas in an attack near Fallujah,Islamic State accused of using chlorine gas on Iraqi soldiers,2355.0,observing,have contracted,Said To,Kill,confirmed,accused of,For,Observing,For,For,For,{},,
3TX9T2ZCB99OVVTLFF7KQJALEUZWZ3,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3N4BPTXIO90J1G3OAGUB90WYAN4UKB,A7,Submitted,Sat May 06 20:22:57 PDT 2017,Sat May 06 20:24:19 PDT 2017,Sun May 07 20:24:19 PDT 2017,,,,82,100% (10/10),100% (10/10),100% (9/9),Some ISIS fighters have contracted Ebola,Iraqi media: ISIS militants have contracted Ebola,2351.0,observing,Some ISIS fighters have contracted Ebola,Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2352.0,observing,ISIS used chlorine gas in an attack near Fallujah,IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2353.0,for,ISIS used chlorine gas in an attack near Fallujah,ISIS chlorine attack on security forces confirmed Iraq officials,2354.0,observing,ISIS used chlorine gas in an attack near Fallujah,Islamic State accused of using chlorine gas on Iraqi soldiers,2355.0,observing,have contracted,Said To Contract,Kill,confirmed,accused,Observing,For,Observing,Observing,For,{},,
3TX9T2ZCB99OVVTLFF7KQJALEUZWZ3,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3OUYGIZWR864WLOOP1LZGAUQO83P01,A60,Submitted,Sat May 06 16:48:49 PDT 2017,Sat May 06 16:49:15 PDT 2017,Sun May 07 16:49:15 PDT 2017,,,,26,100% (29/29),100% (29/29),100% (28/28),Some ISIS fighters have contracted Ebola,Iraqi media: ISIS militants have contracted Ebola,2351.0,observing,Some ISIS fighters have contracted Ebola,Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2352.0,observing,ISIS used chlorine gas in an attack near Fallujah,IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2353.0,for,ISIS used chlorine gas in an attack near Fallujah,ISIS chlorine attack on security forces confirmed Iraq officials,2354.0,observing,ISIS used chlorine gas in an attack near Fallujah,Islamic State accused of using chlorine gas on Iraqi soldiers,2355.0,observing,supportive,supportive,supportive,supportive,supportive,For,For,For,For,For,{},,
3TX9T2ZCB99OVVTLFF7KQJALEUZWZ3,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3QXNC7EIPJ3J4Y8H8CP2UKUBJ4N90S,A16,Submitted,Sat May 06 18:27:57 PDT 2017,Sat May 06 18:29:19 PDT 2017,Sun May 07 18:29:19 PDT 2017,,,,82,98% (586/599),98% (586/599),0% (0/0),Some ISIS fighters have contracted Ebola,Iraqi media: ISIS militants have contracted Ebola,2351.0,observing,Some ISIS fighters have contracted Ebola,Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2352.0,observing,ISIS used chlorine gas in an attack near Fallujah,IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2353.0,for,ISIS used chlorine gas in an attack near Fallujah,ISIS chlorine attack on security forces confirmed Iraq officials,2354.0,observing,ISIS used chlorine gas in an attack near Fallujah,Islamic State accused of using chlorine gas on Iraqi soldiers,2355.0,observing,contracted Ebola,Contract Deadly Virus,with Chlorine Gas,chlorine attack,using chlorine gas,For,For,For,For,For,{},,
34YWR3PJ28I6IASLLQQEM3L65PN0X9,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,39K0FND3AINUCVPTPNQ0OCC8SP4AMH,A60,Submitted,Sat May 06 16:44:56 PDT 2017,Sat May 06 16:45:20 PDT 2017,Sun May 07 16:45:20 PDT 2017,,,,24,100% (29/29),100% (29/29),100% (28/28),ISIS used chlorine gas in an attack near Fallujah,ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2356.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State uses chlorine gas against Iraqi forces,2357.0,observing,ISIS used chlorine gas in an attack near Fallujah,Iraq: US to Probe ISIS Chlorine Attack on Iraqi Security Personnel,2358.0,observing,ISIS used chlorine gas in an attack near Fallujah,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2359.0,for,ISIS used chlorine gas in an attack near Fallujah,Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2360.0,for,supportive,supportive,supportive,supportive,supportive,For,For,For,For,For,{},,
34YWR3PJ28I6IASLLQQEM3L65PN0X9,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3IXQG4FA2U6KOLBR6SMRE1QUA8K9BE,A16,Submitted,Sat May 06 18:31:45 PDT 2017,Sat May 06 18:45:50 PDT 2017,Sun May 07 18:45:50 PDT 2017,,,,845,98% (586/599),98% (586/599),0% (0/0),ISIS used chlorine gas in an attack near Fallujah,ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2356.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State uses chlorine gas against Iraqi forces,2357.0,observing,ISIS used chlorine gas in an attack near Fallujah,Iraq: US to Probe ISIS Chlorine Attack on Iraqi Security Personnel,2358.0,observing,ISIS used chlorine gas in an attack near Fallujah,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2359.0,for,ISIS used chlorine gas in an attack near Fallujah,Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2360.0,for,WITH CHLORINE GAS,uses chlorine gas,Chlorine Attack on,by chlorine,With Chlorine Gas,For,For,For,For,For,{},,
34YWR3PJ28I6IASLLQQEM3L65PN0X9,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3L4D84MIL00JLARMSWN0P67V1Q1JHZ,A148,Submitted,Sat May 06 19:06:03 PDT 2017,Sat May 06 19:07:18 PDT 2017,Sun May 07 19:07:18 PDT 2017,,,,75,100% (264/264),0% (0/0),0% (0/0),ISIS used chlorine gas in an attack near Fallujah,ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2356.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State uses chlorine gas against Iraqi forces,2357.0,observing,ISIS used chlorine gas in an attack near Fallujah,Iraq: US to Probe ISIS Chlorine Attack on Iraqi Security Personnel,2358.0,observing,ISIS used chlorine gas in an attack near Fallujah,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2359.0,for,ISIS used chlorine gas in an attack near Fallujah,Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2360.0,for,WITH,uses,to Probe,by,With,For,For,Observing,For,For,{},,
34YWR3PJ28I6IASLLQQEM3L65PN0X9,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3OF2M9AATHW0NFXYG3TJQSBDC5HKZO,A123,Submitted,Sat May 06 17:51:46 PDT 2017,Sat May 06 17:53:38 PDT 2017,Sun May 07 17:53:38 PDT 2017,,,,112,100% (707/707),100% (707/707),0% (0/0),ISIS used chlorine gas in an attack near Fallujah,ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2356.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State uses chlorine gas against Iraqi forces,2357.0,observing,ISIS used chlorine gas in an attack near Fallujah,Iraq: US to Probe ISIS Chlorine Attack on Iraqi Security Personnel,2358.0,observing,ISIS used chlorine gas in an attack near Fallujah,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2359.0,for,ISIS used chlorine gas in an attack near Fallujah,Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2360.0,for,WITH CHLORINE,uses chlorine,Chlorine Attack,by chlorine,With Chlorine,For,For,For,For,For,{},,
34YWR3PJ28I6IASLLQQEM3L65PN0X9,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3Z4GS9HPNWIT8QK8EECRV3DSWS777G,A7,Submitted,Sat May 06 20:24:23 PDT 2017,Sat May 06 20:25:30 PDT 2017,Sun May 07 20:25:30 PDT 2017,,,,67,100% (10/10),100% (10/10),100% (9/9),ISIS used chlorine gas in an attack near Fallujah,ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2356.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State uses chlorine gas against Iraqi forces,2357.0,observing,ISIS used chlorine gas in an attack near Fallujah,Iraq: US to Probe ISIS Chlorine Attack on Iraqi Security Personnel,2358.0,observing,ISIS used chlorine gas in an attack near Fallujah,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2359.0,for,ISIS used chlorine gas in an attack near Fallujah,Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2360.0,for,KILLS,uses,to Probe,kills,Kills,Observing,Observing,Against,Observing,Observing,{},,
3UZUVSO3P73UFO8BFQNKWB7CSMCMEW,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,33PPUNGG39DMAJAT6N2GR4XR7XARZN,A60,Submitted,Sat May 06 16:53:56 PDT 2017,Sat May 06 16:54:23 PDT 2017,Sun May 07 16:54:23 PDT 2017,,,,27,100% (29/29),100% (29/29),100% (28/28),ISIS used chlorine gas in an attack near Fallujah,Nujaifi Condemns Daash crime in Saqlawiyah and Alsiger areas of Anbar.,2361.0,for,ISIS used chlorine gas in an attack near Fallujah,BREAKING: ISIS USES CHEMICAL WEAPONS Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2362.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State militants allegedly used chlorine gas against Iraqi security forces,2363.0,observing,Kim Jong Un's sister has been put in charge of the country,"What We Know About Kim Yo Jong, Who May Control North Korea",2364.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's Sister Takes Control in North Korea,2365.0,for,condems,supportive,supportive,supportive,supportive,Against,For,For,For,For,{},,
3UZUVSO3P73UFO8BFQNKWB7CSMCMEW,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3JWH6J9I9TL5DNFL725WW2LEFX3BNH,A7,Submitted,Sat May 06 20:21:16 PDT 2017,Sat May 06 20:22:52 PDT 2017,Sun May 07 20:22:52 PDT 2017,,,,96,100% (10/10),100% (10/10),100% (9/9),ISIS used chlorine gas in an attack near Fallujah,Nujaifi Condemns Daash crime in Saqlawiyah and Alsiger areas of Anbar.,2361.0,for,ISIS used chlorine gas in an attack near Fallujah,BREAKING: ISIS USES CHEMICAL WEAPONS Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2362.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State militants allegedly used chlorine gas against Iraqi security forces,2363.0,observing,Kim Jong Un's sister has been put in charge of the country,"What We Know About Kim Yo Jong, Who May Control North Korea",2364.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's Sister Takes Control in North Korea,2365.0,for,unrelated,USES CHEMICAL WEAPONS,allegedly used,Who May,Takes Control,Observing,Observing,Observing,For,Observing,{},,
3UZUVSO3P73UFO8BFQNKWB7CSMCMEW,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3KJYX6QCMAJO3BM6XL4447Y495CVJ1,A148,Submitted,Sat May 06 19:01:56 PDT 2017,Sat May 06 19:04:06 PDT 2017,Sun May 07 19:04:06 PDT 2017,,,,130,100% (264/264),0% (0/0),0% (0/0),ISIS used chlorine gas in an attack near Fallujah,Nujaifi Condemns Daash crime in Saqlawiyah and Alsiger areas of Anbar.,2361.0,for,ISIS used chlorine gas in an attack near Fallujah,BREAKING: ISIS USES CHEMICAL WEAPONS Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2362.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State militants allegedly used chlorine gas against Iraqi security forces,2363.0,observing,Kim Jong Un's sister has been put in charge of the country,"What We Know About Kim Yo Jong, Who May Control North Korea",2364.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's Sister Takes Control in North Korea,2365.0,for,unrelated,Attack,used,May,Takes Control,Observing,For,For,Observing,For,{},,
3UZUVSO3P73UFO8BFQNKWB7CSMCMEW,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3RXPCZQMQQJYQXG7I1ZC06Z8S9O1GE,A16,Submitted,Sat May 06 18:25:36 PDT 2017,Sat May 06 18:27:55 PDT 2017,Sun May 07 18:27:55 PDT 2017,,,,139,98% (586/599),98% (586/599),0% (0/0),ISIS used chlorine gas in an attack near Fallujah,Nujaifi Condemns Daash crime in Saqlawiyah and Alsiger areas of Anbar.,2361.0,for,ISIS used chlorine gas in an attack near Fallujah,BREAKING: ISIS USES CHEMICAL WEAPONS Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2362.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State militants allegedly used chlorine gas against Iraqi security forces,2363.0,observing,Kim Jong Un's sister has been put in charge of the country,"What We Know About Kim Yo Jong, Who May Control North Korea",2364.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's Sister Takes Control in North Korea,2365.0,for,areas of Anbar.,USES CHEMICAL WEAPONS,used chlorine gas,Who May Control,Takes Control,Against,For,For,Observing,For,{},,
3UZUVSO3P73UFO8BFQNKWB7CSMCMEW,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3XM0HYN6NL73NB3IX8KE1ZWUI9EPEO,A123,Submitted,Sat May 06 17:41:21 PDT 2017,Sat May 06 17:43:33 PDT 2017,Sun May 07 17:43:33 PDT 2017,,,,132,100% (707/707),100% (707/707),0% (0/0),ISIS used chlorine gas in an attack near Fallujah,Nujaifi Condemns Daash crime in Saqlawiyah and Alsiger areas of Anbar.,2361.0,for,ISIS used chlorine gas in an attack near Fallujah,BREAKING: ISIS USES CHEMICAL WEAPONS Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2362.0,for,ISIS used chlorine gas in an attack near Fallujah,Islamic State militants allegedly used chlorine gas against Iraqi security forces,2363.0,observing,Kim Jong Un's sister has been put in charge of the country,"What We Know About Kim Yo Jong, Who May Control North Korea",2364.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's Sister Takes Control in North Korea,2365.0,for,Daash crime,USES CHEMICAL WEAPONS,used chlorine gas,Who May Control,Takes Control,Against,For,For,Observing,For,{},,
3BJKPTD2QCKN1N30AT8WHW1N1JYTRH,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3AMW0RGHOEA7HHGVQ7NXRMQ3W1FNPB,A123,Submitted,Sat May 06 18:01:08 PDT 2017,Sat May 06 18:03:01 PDT 2017,Sun May 07 18:03:01 PDT 2017,,,,113,100% (707/707),100% (707/707),0% (0/0),Kim Jong Un's sister has been put in charge of the country,Is Kim Jong Un's sister Kim Yo Jong in charge?,2366.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event but does send a nice flower basket instead,2367.0,observing,Kim Jong Un's sister has been put in charge of the country,Has North Korean dictator Kim Jong-un been replaced by his sister?,2368.0,observing,Kim Jong Un's sister has been put in charge of the country,Did Kim Yo-Jong Take Kim Jong Un's Role? North Korea Ill Health Rumors Are Fabricated,2369.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2370.0,observing,Is ?,?,?,Role? Rumors,?,Observing,Observing,Observing,Observing,Observing,{},,
3BJKPTD2QCKN1N30AT8WHW1N1JYTRH,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3EKVH9QMEZC23YOCZFYIZ46G7NK2DK,A60,Submitted,Sat May 06 16:42:04 PDT 2017,Sat May 06 16:42:38 PDT 2017,Sun May 07 16:42:38 PDT 2017,,,,34,100% (29/29),100% (29/29),100% (28/28),Kim Jong Un's sister has been put in charge of the country,Is Kim Jong Un's sister Kim Yo Jong in charge?,2366.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event but does send a nice flower basket instead,2367.0,observing,Kim Jong Un's sister has been put in charge of the country,Has North Korean dictator Kim Jong-un been replaced by his sister?,2368.0,observing,Kim Jong Un's sister has been put in charge of the country,Did Kim Yo-Jong Take Kim Jong Un's Role? North Korea Ill Health Rumors Are Fabricated,2369.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2370.0,observing,supportive,supportive,supportive,fabricated,supportive,For,For,For,Against,For,{},,
3BJKPTD2QCKN1N30AT8WHW1N1JYTRH,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3J2UYBXQQMKWMF6JA5MQAA39T3G60F,A148,Submitted,Sat May 06 19:12:37 PDT 2017,Sat May 06 19:14:56 PDT 2017,Sun May 07 19:14:56 PDT 2017,,,,139,100% (264/264),0% (0/0),0% (0/0),Kim Jong Un's sister has been put in charge of the country,Is Kim Jong Un's sister Kim Yo Jong in charge?,2366.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event but does send a nice flower basket instead,2367.0,observing,Kim Jong Un's sister has been put in charge of the country,Has North Korean dictator Kim Jong-un been replaced by his sister?,2368.0,observing,Kim Jong Un's sister has been put in charge of the country,Did Kim Yo-Jong Take Kim Jong Un's Role? North Korea Ill Health Rumors Are Fabricated,2369.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2370.0,observing,?,?,?,Fabricated,Assumes,Observing,Observing,Observing,Against,For,{},,
3BJKPTD2QCKN1N30AT8WHW1N1JYTRH,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3SEPORI8WO7UB2OC4CGUWE8H7TNZAO,A16,Submitted,Sat May 06 18:31:45 PDT 2017,Sat May 06 18:42:57 PDT 2017,Sun May 07 18:42:57 PDT 2017,,,,672,98% (586/599),98% (586/599),0% (0/0),Kim Jong Un's sister has been put in charge of the country,Is Kim Jong Un's sister Kim Yo Jong in charge?,2366.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event but does send a nice flower basket instead,2367.0,observing,Kim Jong Un's sister has been put in charge of the country,Has North Korean dictator Kim Jong-un been replaced by his sister?,2368.0,observing,Kim Jong Un's sister has been put in charge of the country,Did Kim Yo-Jong Take Kim Jong Un's Role? North Korea Ill Health Rumors Are Fabricated,2369.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2370.0,observing,Is,Has,by his sister?,Rumors,Assumes,Observing,Observing,Observing,Observing,Observing,{},,
3BJKPTD2QCKN1N30AT8WHW1N1JYTRH,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:36 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:36 PDT 2017,,,3Z7VU45IPZPYHEBC8TN1LDFE3ZJZ12,A135,Submitted,Sat May 06 20:21:34 PDT 2017,Sat May 06 20:22:56 PDT 2017,Sun May 07 20:22:56 PDT 2017,,,,82,100% (27/27),100% (27/27),100% (27/27),Kim Jong Un's sister has been put in charge of the country,Is Kim Jong Un's sister Kim Yo Jong in charge?,2366.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event but does send a nice flower basket instead,2367.0,observing,Kim Jong Un's sister has been put in charge of the country,Has North Korean dictator Kim Jong-un been replaced by his sister?,2368.0,observing,Kim Jong Un's sister has been put in charge of the country,Did Kim Yo-Jong Take Kim Jong Un's Role? North Korea Ill Health Rumors Are Fabricated,2369.0,observing,Kim Jong Un's sister has been put in charge of the country,Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2370.0,observing,charge,Has,dictator Kim Jong-un,Rumors,Undergoes Medical Treatment,For,Observing,Observing,Observing,Observing,{},,
3OQQD2WO8IE5972N5R8WLRWYKO33I7,34NBII25NZQW9RZTC1L8YYYYY6P2JF,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Sat May 06 16:39:37 PDT 2017,5,BatchId:2793845;OriginalHitTemplateId:926051491;,1200,86400,Sun May 07 16:39:37 PDT 2017,,,3HYA4D452SRZ1I28QLT8N491J02F2A,A7,Submitted,Sat May 06 18:41:01 PDT 2017,Sat May 06 18:42:27 PDT 2017,Sun May 07 18:42:27 PDT 2017,,,,86,100% (10/10),100% (10/10),100% (9/9),Kim Jong Un's sister has been put in charge of the country,Kim Yo-jong in Charge: Kim Jong-un's Sister Replaces North Korean Dictator During Illness,2371.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong-Un's sister reportedly running N. Korea,2372.0,observing,Kim Jong Un's sister has been put in charge of the country,Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea VIDEO,2373.0,observing,Kim Jong Un's sister has been put in charge of the country,"Kim Yo Jong, Kim Jong-Un's Sister, Takes Control of North Korea While Brother Gets Treatment?",2374.0,observing,Kim Jong Un's sister has been put in charge of the country,Is Kim Jong-un's sister now the power behind the North Korean throne?,2375.0,observing,Kim Yo-jong in Charge,reportedly running,may be running,Takes Control,Is Kim Jong-un's sister now the power,Observing,Observing,For,Observing,For,{},,
